Date,Channel,Campaign Name,Ad Set Name,Ad Name,CPC,Spend,Impressions,Clicks,Conversions,Reach
2025-04-03,TikTok,Retargeting,Set A,Ad 3,1.51,278.47,10059,120,34,1752
2025-04-03,Instagram,Retargeting,Set A,Ad 2,1.09,264.35,10832,206,47,6744
2025-04-03,X,Back to School,Set D,Ad 2,0.97,242.7,12537,272,48,11555
2025-04-03,Google Organic,Retargeting,Set B,Ad 5,1.08,166.97,2222,467,98,2380
2025-04-04,Google,Back to School,Set D,Ad 1,1.27,233.44,12662,241,8,5142
2025-04-04,Facebook,Retargeting,Set B,Ad 1,0.99,212.13,11034,190,41,10354
2025-04-04,LinkedIn,Summer Promo,Set D,Ad 2,1.67,230.97,7450,65,38,8012
2025-04-04,TikTok,Back to School,Set A,Ad 2,0.58,69.39,7183,72,74,11283
2025-04-04,Instagram,Holiday Sale,Set B,Ad 2,1.26,284.57,10101,242,51,7965
2025-04-04,X,Retargeting,Set B,Ad 1,0.89,27.58,8779,67,58,6194
2025-04-04,Google Organic,Holiday Sale,Set C,Ad 5,1.23,83.74,10580,123,50,2504
2025-04-05,Google,Back to School,Set A,Ad 4,1.31,249.48,11926,85,56,6754
2025-04-05,Facebook,Retargeting,Set B,Ad 3,1.1,136.87,7826,583,93,5806
2025-04-05,LinkedIn,Brand Awareness,Set D,Ad 2,0.93,61.53,10033,147,54,7270
2025-04-05,TikTok,Holiday Sale,Set C,Ad 1,1.86,100.01,7398,70,18,1671
2025-04-05,Instagram,Back to School,Set D,Ad 3,1.72,67.51,13757,168,24,8659
2025-04-05,X,Retargeting,Set C,Ad 1,1.56,135.58,14879,138,79,5920
2025-04-05,Google Organic,Back to School,Set B,Ad 4,0.91,76.74,2520,450,62,6946
2025-04-06,Google,Summer Promo,Set A,Ad 5,1.34,177.47,8836,452,29,10376
2025-04-06,Facebook,Back to School,Set C,Ad 3,0.95,240.47,5827,485,73,10780
2025-04-06,LinkedIn,Holiday Sale,Set A,Ad 5,1.92,204.94,6289,434,13,7123
2025-04-06,TikTok,Holiday Sale,Set D,Ad 2,1.36,53.54,2276,330,42,2103
2025-04-06,Instagram,Retargeting,Set A,Ad 1,1.42,102.97,7266,252,89,5564
2025-04-06,X,Retargeting,Set D,Ad 2,1.57,48.36,14708,291,24,10252
2025-04-06,Google Organic,Retargeting,Set B,Ad 4,0.66,259.56,12076,566,65,8682
2025-04-07,Google,Retargeting,Set A,Ad 2,1.51,125.27,14009,270,35,3582
2025-04-07,Facebook,Brand Awareness,Set D,Ad 4,1.24,272.17,7659,155,89,1160
2025-04-07,LinkedIn,Brand Awareness,Set D,Ad 5,1.79,262.65,9089,139,35,4415
2025-04-07,TikTok,Back to School,Set C,Ad 5,1.11,177.67,14621,100,22,10055
2025-04-07,Instagram,Retargeting,Set A,Ad 5,1.0,267.54,4229,415,29,4776
2025-04-07,X,Brand Awareness,Set D,Ad 2,1.19,152.27,7938,64,47,11474
2025-04-07,Google Organic,Holiday Sale,Set D,Ad 4,1.42,157.4,5817,193,48,5051
2025-04-08,Google,Brand Awareness,Set B,Ad 3,1.08,74.92,3617,306,20,9061
2025-04-08,Facebook,Back to School,Set B,Ad 2,1.94,33.06,1281,241,21,7312
2025-04-08,LinkedIn,Retargeting,Set B,Ad 3,1.76,292.56,1416,104,27,3207
2025-04-08,TikTok,Brand Awareness,Set C,Ad 1,1.54,149.96,8610,189,81,2677
2025-04-08,Instagram,Holiday Sale,Set B,Ad 1,1.86,206.37,11870,305,62,8294
2025-04-08,X,Summer Promo,Set B,Ad 3,1.27,266.98,2007,274,92,4628
2025-04-08,Google Organic,Back to School,Set B,Ad 1,1.69,107.87,3457,144,58,1878
2025-04-09,Google,Retargeting,Set D,Ad 2,1.57,280.47,4516,317,98,2674
2025-04-09,Facebook,Summer Promo,Set D,Ad 1,1.46,147.83,6125,62,93,1072
2025-04-09,LinkedIn,Retargeting,Set B,Ad 5,1.3,82.71,1410,117,59,1193
2025-04-09,TikTok,Brand Awareness,Set B,Ad 1,0.76,192.47,10340,213,30,6268
2025-04-09,Instagram,Holiday Sale,Set C,Ad 1,0.81,125.84,1902,382,53,6747
2025-04-09,X,Retargeting,Set C,Ad 1,1.42,142.81,6974,185,82,3867
2025-04-09,Google Organic,Holiday Sale,Set A,Ad 5,0.9,194.14,12163,180,26,10020
2025-04-10,Google,Summer Promo,Set C,Ad 1,1.06,172.32,10734,389,69,5750
2025-04-10,Facebook,Retargeting,Set C,Ad 2,1.57,74.77,7059,227,99,7910
2025-04-10,LinkedIn,Holiday Sale,Set B,Ad 1,1.16,57.4,8842,445,55,3557
2025-04-10,TikTok,Summer Promo,Set D,Ad 1,1.44,41.76,10958,420,40,4832
2025-04-10,Instagram,Back to School,Set A,Ad 4,1.2,282.81,13565,235,41,9981
2025-04-10,X,Holiday Sale,Set D,Ad 3,0.82,257.82,10229,594,67,911
2025-04-10,Google Organic,Brand Awareness,Set D,Ad 1,1.97,205.69,6032,188,73,1318
2025-04-11,Google,Brand Awareness,Set D,Ad 1,0.91,90.19,9621,296,85,11687
2025-04-11,Facebook,Summer Promo,Set A,Ad 1,1.31,132.79,11956,396,27,6940
2025-04-11,LinkedIn,Summer Promo,Set A,Ad 5,1.29,214.6,1387,365,23,10801
2025-04-11,TikTok,Retargeting,Set A,Ad 1,1.24,31.36,8751,546,76,3433
2025-04-11,Instagram,Retargeting,Set C,Ad 4,0.51,85.47,14114,111,45,8753
2025-04-11,X,Retargeting,Set A,Ad 2,0.83,92.52,1868,99,45,5345
2025-04-11,Google Organic,Brand Awareness,Set C,Ad 2,1.0,188.39,6140,363,54,6142
2025-04-12,Google,Holiday Sale,Set A,Ad 2,1.01,252.36,8116,178,32,5513
2025-04-12,Facebook,Brand Awareness,Set B,Ad 5,1.47,214.28,8217,145,93,9141
2025-04-12,LinkedIn,Back to School,Set A,Ad 4,0.96,146.93,7841,292,98,6172
2025-04-12,TikTok,Back to School,Set C,Ad 4,0.56,40.13,12023,212,98,1534
2025-04-12,Instagram,Holiday Sale,Set A,Ad 2,1.48,274.17,11013,554,93,6097
2025-04-12,X,Retargeting,Set A,Ad 3,1.61,40.27,4639,311,62,6375
2025-04-12,Google Organic,Summer Promo,Set D,Ad 5,1.53,93.19,12714,494,10,2672
2025-04-13,Google,Retargeting,Set B,Ad 3,1.78,193.11,2353,562,65,7391
2025-04-13,Facebook,Brand Awareness,Set B,Ad 2,1.2,140.25,9874,204,28,7562
2025-04-13,LinkedIn,Holiday Sale,Set D,Ad 4,0.7,278.71,4279,50,23,1145
2025-04-13,TikTok,Brand Awareness,Set B,Ad 4,0.7,277.13,10547,193,39,9166
2025-04-13,Instagram,Brand Awareness,Set D,Ad 1,1.53,276.41,3227,109,11,10385
2025-04-13,X,Brand Awareness,Set B,Ad 2,1.53,159.27,14632,143,25,8253
2025-04-13,Google Organic,Summer Promo,Set B,Ad 3,0.79,180.53,4684,94,8,10009
2025-04-14,Google,Summer Promo,Set C,Ad 3,1.86,71.45,1365,390,66,11481
2025-04-14,Facebook,Holiday Sale,Set C,Ad 2,0.77,134.2,13462,294,34,11695
2025-04-14,LinkedIn,Back to School,Set A,Ad 2,0.66,298.31,10896,557,77,4936
2025-04-14,TikTok,Brand Awareness,Set D,Ad 2,1.23,200.9,14595,91,93,10772
2025-04-14,Instagram,Retargeting,Set C,Ad 4,1.52,65.18,3252,455,86,11087
2025-04-14,X,Summer Promo,Set B,Ad 2,1.87,124.83,12458,328,77,2148
2025-04-14,Google Organic,Back to School,Set D,Ad 3,0.92,156.53,9039,300,87,2064
2025-04-15,Google,Brand Awareness,Set A,Ad 4,1.07,127.54,1037,191,70,5091
2025-04-15,Facebook,Back to School,Set B,Ad 3,1.2,217.47,4453,368,59,4481
2025-04-15,LinkedIn,Brand Awareness,Set D,Ad 2,1.74,80.55,12352,231,98,2894
2025-04-15,TikTok,Retargeting,Set D,Ad 1,1.2,198.24,11107,188,48,9894
2025-04-15,Instagram,Summer Promo,Set D,Ad 3,1.16,175.83,13771,125,6,4632
2025-04-15,X,Retargeting,Set D,Ad 5,0.87,151.7,9730,95,10,10526
2025-04-15,Google Organic,Brand Awareness,Set D,Ad 2,0.9,241.7,14859,102,86,3711
2025-04-16,Google,Back to School,Set D,Ad 3,0.57,94.43,10251,200,98,6782
2025-04-16,Facebook,Summer Promo,Set A,Ad 2,1.71,102.19,2180,59,72,7181
2025-04-16,LinkedIn,Holiday Sale,Set C,Ad 2,1.23,97.3,2912,221,98,11469
2025-04-16,TikTok,Summer Promo,Set C,Ad 1,0.55,295.13,10900,169,36,6807
2025-04-16,Instagram,Retargeting,Set C,Ad 1,1.85,57.75,3820,517,71,10708
2025-04-16,X,Back to School,Set C,Ad 4,0.66,146.14,5405,534,51,1685
2025-04-16,Google Organic,Holiday Sale,Set B,Ad 5,1.45,122.02,7560,499,29,10392
2025-04-17,Google,Brand Awareness,Set B,Ad 5,1.23,262.0,6895,84,75,3995
2025-04-17,Facebook,Back to School,Set C,Ad 1,0.73,104.01,6932,80,65,8042
2025-04-17,LinkedIn,Holiday Sale,Set A,Ad 4,1.18,165.87,3982,117,9,11583
2025-04-17,TikTok,Holiday Sale,Set D,Ad 4,1.15,43.33,11707,161,61,6122
2025-04-17,Instagram,Retargeting,Set B,Ad 1,0.93,110.68,9078,348,41,2318
2025-04-17,X,Back to School,Set D,Ad 5,0.95,57.04,13905,542,64,11850
2025-04-17,Google Organic,Back to School,Set A,Ad 3,1.65,295.51,1992,579,66,11792
2025-04-18,Google,Brand Awareness,Set C,Ad 1,1.69,277.5,6339,438,29,3721
2025-04-18,Facebook,Back to School,Set C,Ad 4,1.57,193.02,7961,588,92,1722
2025-04-18,LinkedIn,Retargeting,Set A,Ad 3,1.36,263.75,11713,407,55,5893
2025-04-18,TikTok,Back to School,Set C,Ad 4,1.84,86.46,8809,85,74,9622
2025-04-18,Instagram,Holiday Sale,Set C,Ad 5,0.5,26.19,3663,418,8,7161
2025-04-18,X,Retargeting,Set B,Ad 4,0.63,39.93,14129,378,84,4794
2025-04-18,Google Organic,Brand Awareness,Set A,Ad 4,1.44,87.57,12062,232,91,11193
2025-04-19,Google,Retargeting,Set B,Ad 3,1.54,204.96,4425,316,71,9345
2025-04-19,Facebook,Holiday Sale,Set C,Ad 4,0.98,174.43,13269,378,54,8818
2025-04-19,LinkedIn,Summer Promo,Set A,Ad 5,1.91,62.8,5827,541,48,3304
2025-04-19,TikTok,Back to School,Set A,Ad 5,1.73,292.27,4214,471,84,3306
2025-04-19,Instagram,Holiday Sale,Set D,Ad 1,1.63,184.83,11217,546,17,5816
2025-04-19,X,Brand Awareness,Set D,Ad 2,1.37,86.06,12246,568,27,10920
2025-04-19,Google Organic,Retargeting,Set D,Ad 2,1.8,121.37,8507,576,5,1401
2025-04-20,Google,Brand Awareness,Set B,Ad 3,1.67,102.88,6952,375,74,1478
2025-04-20,Facebook,Retargeting,Set D,Ad 5,1.97,122.27,7655,479,14,11449
2025-04-20,LinkedIn,Brand Awareness,Set B,Ad 3,0.66,146.14,7788,354,80,3542
2025-04-20,TikTok,Holiday Sale,Set C,Ad 3,0.6,222.13,1835,439,96,8265
2025-04-20,Instagram,Summer Promo,Set D,Ad 3,0.54,246.5,5780,118,58,11881
2025-04-20,X,Retargeting,Set D,Ad 1,1.84,24.54,10250,351,44,3677
2025-04-20,Google Organic,Back to School,Set B,Ad 4,0.56,82.89,5316,53,90,4699
2025-04-21,Google,Summer Promo,Set B,Ad 3,1.54,216.73,9730,71,30,3305
2025-04-21,Facebook,Holiday Sale,Set B,Ad 3,1.25,102.03,9869,501,65,5751
2025-04-21,LinkedIn,Back to School,Set C,Ad 2,0.84,109.91,1096,219,34,3321
2025-04-21,TikTok,Back to School,Set C,Ad 1,1.02,119.89,4666,573,96,1268
2025-04-21,Instagram,Back to School,Set A,Ad 3,0.92,266.7,12701,184,56,907
2025-04-21,X,Back to School,Set C,Ad 3,1.7,174.1,9172,419,62,8517
2025-04-21,Google Organic,Summer Promo,Set B,Ad 1,0.74,35.64,14257,438,91,6124
2025-04-22,Google,Summer Promo,Set A,Ad 5,0.73,64.25,2613,438,42,8415
2025-04-22,Facebook,Brand Awareness,Set C,Ad 4,1.05,192.59,3314,67,26,3424
2025-04-22,LinkedIn,Holiday Sale,Set D,Ad 1,1.12,237.24,13858,501,36,11110
2025-04-22,TikTok,Brand Awareness,Set D,Ad 4,1.74,98.93,6360,153,8,3222
2025-04-22,Instagram,Holiday Sale,Set D,Ad 2,1.82,266.09,12750,175,37,6087
2025-04-22,X,Brand Awareness,Set C,Ad 3,0.73,287.34,13578,415,61,10018
2025-04-22,Google Organic,Summer Promo,Set A,Ad 2,1.33,40.01,5377,486,52,10347
2025-04-23,Google,Summer Promo,Set A,Ad 4,1.04,28.21,13042,55,28,10279
2025-04-23,Facebook,Holiday Sale,Set D,Ad 1,1.58,263.6,3725,470,65,11734
2025-04-23,LinkedIn,Retargeting,Set C,Ad 1,0.81,242.31,8712,57,31,7089
2025-04-23,TikTok,Holiday Sale,Set B,Ad 3,1.82,53.14,11731,568,33,1527
2025-04-23,Instagram,Brand Awareness,Set B,Ad 4,0.8,166.57,10594,422,70,7907
2025-04-23,X,Holiday Sale,Set A,Ad 2,0.68,102.8,4166,476,99,1544
2025-04-23,Google Organic,Holiday Sale,Set B,Ad 4,1.35,31.22,12946,344,67,8122
2025-04-24,Google,Summer Promo,Set D,Ad 2,0.85,268.77,4768,190,50,3852
2025-04-24,Facebook,Retargeting,Set D,Ad 5,1.78,172.7,1308,207,25,9657
2025-04-24,LinkedIn,Brand Awareness,Set A,Ad 3,1.77,151.68,2385,256,86,1992
2025-04-24,TikTok,Back to School,Set C,Ad 3,1.25,216.41,11214,166,68,6096
2025-04-24,Instagram,Holiday Sale,Set D,Ad 2,0.98,195.19,2536,318,87,4412
2025-04-24,X,Back to School,Set A,Ad 4,1.58,110.47,5130,52,54,6006
2025-04-24,Google Organic,Summer Promo,Set D,Ad 4,0.8,125.69,2506,129,83,9723
2025-04-25,Google,Retargeting,Set C,Ad 3,1.45,153.27,4988,579,28,2682
2025-04-25,Facebook,Retargeting,Set D,Ad 4,1.7,84.8,3235,513,66,10610
2025-04-25,LinkedIn,Summer Promo,Set C,Ad 2,1.86,146.26,9695,227,41,3755
2025-04-25,TikTok,Summer Promo,Set A,Ad 3,0.9,274.92,5148,111,66,8669
2025-04-25,Instagram,Back to School,Set C,Ad 1,0.76,299.57,7126,586,97,11545
2025-04-25,X,Brand Awareness,Set D,Ad 4,0.63,278.08,1830,466,79,1880
2025-04-25,Google Organic,Holiday Sale,Set B,Ad 1,0.86,228.01,7392,319,58,11627
2025-04-26,Google,Summer Promo,Set D,Ad 5,0.88,53.94,6240,66,79,11062
2025-04-26,Facebook,Back to School,Set D,Ad 3,1.03,247.09,5572,95,15,1971
2025-04-26,LinkedIn,Holiday Sale,Set B,Ad 2,1.52,232.16,5864,226,25,9204
2025-04-26,TikTok,Back to School,Set C,Ad 1,1.37,237.7,4667,201,80,857
2025-04-26,Instagram,Retargeting,Set C,Ad 5,0.58,100.32,1749,69,51,10471
2025-04-26,X,Retargeting,Set C,Ad 1,1.87,299.85,12082,252,60,10246
2025-04-26,Google Organic,Brand Awareness,Set D,Ad 1,0.91,214.45,8207,166,17,2921
2025-04-27,Google,Holiday Sale,Set B,Ad 5,1.92,222.65,4487,88,19,8068
2025-04-27,Facebook,Summer Promo,Set D,Ad 3,0.72,123.64,2534,194,35,7971
2025-04-27,LinkedIn,Back to School,Set A,Ad 3,1.64,269.77,2493,304,43,11442
2025-04-27,TikTok,Summer Promo,Set D,Ad 3,1.88,147.06,2077,54,100,3943
2025-04-27,Instagram,Retargeting,Set A,Ad 4,1.95,184.23,2907,292,43,10773
2025-04-27,X,Brand Awareness,Set B,Ad 5,1.03,198.47,7132,507,80,8149
2025-04-27,Google Organic,Back to School,Set A,Ad 3,1.21,154.07,11773,416,73,9310
2025-04-28,Google,Back to School,Set A,Ad 4,1.28,21.37,2869,389,56,9692
2025-04-28,Facebook,Brand Awareness,Set D,Ad 2,1.53,234.87,12818,67,33,11359
2025-04-28,LinkedIn,Retargeting,Set B,Ad 3,1.78,282.21,2112,210,67,686
2025-04-28,TikTok,Back to School,Set C,Ad 5,1.12,81.72,5933,413,47,11398
2025-04-28,Instagram,Holiday Sale,Set C,Ad 1,1.78,146.41,7756,511,57,6086
2025-04-28,X,Holiday Sale,Set D,Ad 5,0.67,239.3,9387,147,44,5517
2025-04-28,Google Organic,Brand Awareness,Set C,Ad 4,1.22,124.1,6092,66,9,8637
2025-04-29,Google,Holiday Sale,Set A,Ad 1,1.93,233.21,4707,528,78,2139
2025-04-29,Facebook,Holiday Sale,Set A,Ad 5,1.28,191.21,4908,383,99,6627
2025-04-29,LinkedIn,Retargeting,Set A,Ad 1,1.87,75.82,1083,344,92,928
2025-04-29,TikTok,Holiday Sale,Set A,Ad 5,0.71,173.57,5469,170,27,7199
2025-04-29,Instagram,Brand Awareness,Set B,Ad 5,0.94,166.42,4305,96,81,10775
2025-04-29,X,Back to School,Set C,Ad 2,1.28,145.82,12510,161,34,3021
2025-04-29,Google Organic,Back to School,Set C,Ad 1,0.82,156.97,7384,263,28,3659
2025-04-30,Google,Retargeting,Set D,Ad 3,1.99,65.47,3973,111,32,8037
2025-04-30,Facebook,Brand Awareness,Set A,Ad 4,1.01,290.25,12315,296,62,11929
2025-04-30,LinkedIn,Holiday Sale,Set B,Ad 3,1.03,277.93,4659,474,87,6608
2025-04-30,TikTok,Brand Awareness,Set B,Ad 4,0.82,69.8,3603,448,97,7876
2025-04-30,Instagram,Brand Awareness,Set B,Ad 1,1.02,129.73,1447,273,49,1870
2025-04-30,X,Back to School,Set A,Ad 3,0.52,30.72,6339,245,53,8773
2025-04-30,Google Organic,Retargeting,Set A,Ad 1,0.87,142.54,4409,496,69,6487
2025-05-01,Google,Back to School,Set C,Ad 2,0.55,33.89,2584,181,55,6036
2025-05-01,Facebook,Back to School,Set A,Ad 5,1.57,38.17,9267,61,42,6183
2025-05-01,LinkedIn,Brand Awareness,Set C,Ad 1,1.7,242.21,10212,359,100,10731
2025-05-01,TikTok,Summer Promo,Set B,Ad 2,1.53,290.28,11898,150,42,8119
2025-05-01,Instagram,Holiday Sale,Set A,Ad 4,1.98,255.89,6043,462,57,8614
2025-05-01,X,Back to School,Set C,Ad 5,1.34,190.62,11741,162,9,5637
2025-05-01,Google Organic,Back to School,Set D,Ad 1,0.83,247.63,1073,564,41,7998
