Date,Country,City,Sessions,Users,Pageviews,BounceRate,AvgSessionDuration,Source,Medium,Device,Browser
2024-10-08,Brazil,São Paulo,593,468,2845,0.39,244,instagram,social,Desktop,Brave
2024-10-08,Canada,Toronto,807,299,2443,0.52,70,email,email,Tablet,Chrome
2024-10-08,USA,New York,978,399,2763,0.42,231,direct,referral,Tablet,Opera
2024-10-07,USA,Los Angeles,542,541,2147,0.48,60,linkedin,cpc,Desktop,Firefox
2024-10-07,India,Mumbai,393,767,1915,0.51,223,instagram,social,Tablet,Opera
2024-10-07,France,Paris,359,578,2463,0.44,168,google,email,Mobile,Chrome
2024-10-07,USA,New York,861,293,2740,0.69,85,tiktok,referral,Tablet,Chrome
2024-10-07,Australia,Sydney,866,633,1205,0.4,93,google,organic,Mobile,Brave
2024-10-07,Brazil,São Paulo,779,445,1925,0.58,71,facebook,email,Desktop,Opera
2024-10-07,Australia,Sydney,680,825,2524,0.48,248,google,cpc,Desktop,Firefox
2024-10-07,Canada,Toronto,580,891,1608,0.66,283,tiktok,email,Tablet,Firefox
2024-10-07,UK,London,530,499,2410,0.52,251,linkedin,organic,Desktop,Safari
2024-10-07,South Africa,Cape Town,866,457,1061,0.34,175,email,email,Mobile,Safari
2024-10-06,Canada,Toronto,540,422,2252,0.38,167,instagram,organic,Tablet,Firefox
2024-10-06,USA,Los Angeles,303,438,2613,0.35,117,tiktok,social,Desktop,Firefox
2024-10-06,France,Paris,361,873,1545,0.38,91,instagram,cpc,Desktop,Opera
2024-10-06,USA,Los Angeles,339,745,2458,0.46,172,instagram,email,Mobile,Opera
2024-10-06,USA,New York,380,897,2857,0.38,264,google,cpc,Tablet,Chrome
2024-10-06,USA,New York,345,298,1781,0.61,196,linkedin,organic,Tablet,Edge
2024-10-06,Brazil,São Paulo,333,354,2133,0.49,147,google,organic,Tablet,Edge
2024-10-06,Canada,Toronto,718,351,1078,0.42,115,direct,email,Tablet,Opera
2024-10-06,France,Paris,425,521,2718,0.59,111,direct,social,Tablet,Edge
2024-10-06,Australia,Sydney,426,518,1611,0.48,259,google,referral,Desktop,Chrome
2024-10-05,Australia,Sydney,352,895,1265,0.55,258,google,cpc,Desktop,Opera
2024-10-05,India,Mumbai,334,427,1520,0.55,78,google,cpc,Tablet,Opera
2024-10-05,Brazil,São Paulo,438,525,2295,0.55,132,tiktok,cpc,Desktop,Firefox
2024-10-05,France,Paris,647,580,2987,0.37,165,direct,social,Desktop,Edge
2024-10-05,Brazil,São Paulo,505,796,1335,0.39,87,direct,organic,Mobile,Opera
2024-10-05,USA,Los Angeles,815,746,1940,0.39,220,google,referral,Mobile,Safari
2024-10-05,USA,New York,963,618,1668,0.54,228,facebook,organic,Desktop,Opera
2024-10-05,USA,Los Angeles,612,381,1880,0.49,298,tiktok,social,Tablet,Edge
2024-10-05,USA,New York,710,749,2478,0.37,68,instagram,referral,Tablet,Brave
2024-10-05,Canada,Toronto,513,680,2266,0.39,212,facebook,organic,Mobile,Safari
2024-10-04,France,Paris,755,689,2601,0.49,187,google,organic,Tablet,Firefox
2024-10-04,USA,Los Angeles,408,668,2660,0.39,254,direct,cpc,Desktop,Safari
2024-10-04,Brazil,São Paulo,713,871,1960,0.61,293,linkedin,organic,Desktop,Safari
2024-10-04,Canada,Toronto,335,659,1105,0.7,104,facebook,cpc,Tablet,Firefox
2024-10-04,South Africa,Cape Town,910,483,1642,0.36,243,tiktok,referral,Tablet,Brave
2024-10-04,UK,London,339,797,1735,0.55,278,tiktok,cpc,Desktop,Opera
2024-10-04,UK,London,797,510,1821,0.61,271,google,organic,Desktop,Chrome
2024-10-04,UK,London,722,490,1529,0.54,95,email,email,Desktop,Chrome
2024-10-04,Brazil,São Paulo,791,562,2734,0.4,235,facebook,organic,Mobile,Chrome
2024-10-04,USA,Los Angeles,820,680,1860,0.56,82,facebook,cpc,Desktop,Opera
2024-10-03,Brazil,São Paulo,336,694,2913,0.69,167,direct,referral,Desktop,Firefox
2024-10-03,India,Mumbai,522,748,2733,0.56,210,google,cpc,Tablet,Safari
2024-10-03,USA,Los Angeles,951,480,2893,0.41,94,email,cpc,Tablet,Opera
2024-10-03,UK,London,429,332,1050,0.49,198,facebook,referral,Desktop,Edge
2024-10-03,USA,Los Angeles,342,658,1081,0.43,68,facebook,email,Tablet,Firefox
2024-10-03,Canada,Toronto,313,615,2675,0.47,299,instagram,organic,Desktop,Edge
2024-10-03,Canada,Toronto,766,745,1656,0.4,134,facebook,organic,Mobile,Brave
2024-10-03,India,Mumbai,474,407,2098,0.33,109,tiktok,referral,Desktop,Opera
2024-10-03,India,Mumbai,596,405,2315,0.38,62,email,social,Mobile,Opera
2024-10-03,Germany,Berlin,923,769,1863,0.56,161,tiktok,organic,Mobile,Edge
2024-10-02,USA,New York,322,717,1781,0.7,267,tiktok,cpc,Mobile,Brave
2024-10-02,France,Paris,664,303,2956,0.58,153,linkedin,social,Tablet,Safari
2024-10-02,Germany,Berlin,471,895,1986,0.52,90,facebook,email,Desktop,Opera
2024-10-02,South Africa,Cape Town,518,824,1306,0.48,182,facebook,cpc,Tablet,Edge
2024-10-02,Brazil,São Paulo,395,445,1293,0.44,65,instagram,email,Mobile,Edge
2024-10-02,India,Mumbai,873,799,1752,0.42,237,linkedin,referral,Desktop,Safari
2024-10-02,Brazil,São Paulo,760,662,1761,0.52,78,linkedin,social,Mobile,Chrome
2024-10-02,South Africa,Cape Town,567,764,2611,0.55,272,direct,referral,Mobile,Brave
2024-10-02,USA,New York,357,836,2122,0.4,101,linkedin,email,Tablet,Firefox
2024-10-02,Brazil,São Paulo,849,371,1560,0.38,257,google,email,Tablet,Firefox
2024-10-01,Australia,Sydney,782,683,2301,0.66,162,facebook,cpc,Mobile,Chrome
2024-10-01,Australia,Sydney,962,836,2182,0.6,152,linkedin,referral,Desktop,Chrome
2024-10-01,USA,Los Angeles,452,486,1629,0.47,62,instagram,email,Mobile,Brave
2024-10-01,USA,Los Angeles,638,871,2259,0.41,202,linkedin,social,Tablet,Edge
2024-10-01,South Africa,Cape Town,642,263,1094,0.37,293,google,organic,Tablet,Edge
2024-10-01,USA,Los Angeles,950,860,2940,0.36,155,instagram,cpc,Tablet,Firefox
2024-10-01,France,Paris,884,624,1277,0.6,74,instagram,social,Tablet,Firefox
2024-10-01,Brazil,São Paulo,932,308,2048,0.31,155,linkedin,email,Mobile,Firefox
2024-10-01,Australia,Sydney,619,682,1436,0.34,156,google,referral,Mobile,Safari
2024-10-01,UK,London,947,813,1128,0.4,119,linkedin,referral,Tablet,Safari
2024-09-30,France,Paris,368,564,1825,0.49,145,email,organic,Mobile,Edge
2024-09-30,Germany,Berlin,406,603,2105,0.6,111,email,cpc,Tablet,Safari
2024-09-30,South Africa,Cape Town,655,523,2700,0.61,280,linkedin,organic,Desktop,Opera
2024-09-30,South Africa,Cape Town,903,480,2838,0.67,109,instagram,referral,Desktop,Firefox
2024-09-30,France,Paris,993,688,2074,0.38,202,email,referral,Mobile,Chrome
2024-09-30,Australia,Sydney,319,430,1132,0.52,150,email,social,Desktop,Firefox
2024-09-30,USA,New York,315,420,2505,0.41,237,instagram,cpc,Mobile,Opera
2024-09-30,France,Paris,415,890,1645,0.39,117,email,cpc,Mobile,Brave
2024-09-30,UK,London,353,434,1523,0.49,138,google,email,Mobile,Edge
2024-09-30,South Africa,Cape Town,597,832,1813,0.69,196,tiktok,referral,Mobile,Brave
2024-09-29,France,Paris,462,891,2769,0.54,67,linkedin,cpc,Desktop,Edge
2024-09-29,Australia,Sydney,981,411,2418,0.34,190,email,cpc,Tablet,Chrome
2024-09-29,France,Paris,561,301,2265,0.47,168,email,cpc,Desktop,Chrome
2024-09-29,India,Mumbai,766,444,1854,0.63,157,linkedin,email,Mobile,Opera
2024-09-29,Brazil,São Paulo,630,890,1046,0.64,177,direct,social,Desktop,Safari
2024-09-29,USA,New York,962,790,2424,0.5,200,direct,social,Tablet,Opera
2024-09-29,Australia,Sydney,954,876,2634,0.48,113,facebook,social,Tablet,Brave
2024-09-29,Australia,Sydney,874,846,1176,0.54,298,direct,referral,Mobile,Firefox
2024-09-29,South Africa,Cape Town,944,267,2429,0.47,130,google,cpc,Desktop,Brave
2024-09-29,USA,Los Angeles,622,808,1971,0.35,280,instagram,organic,Mobile,Opera
2024-09-28,Brazil,São Paulo,929,755,2474,0.6,206,email,social,Desktop,Brave
2024-09-28,India,Mumbai,554,847,2142,0.54,109,email,referral,Mobile,Edge
2024-09-28,France,Paris,570,597,1454,0.44,241,linkedin,referral,Desktop,Edge
2024-09-28,UK,London,470,883,2326,0.59,179,linkedin,cpc,Tablet,Chrome
2024-09-28,Canada,Toronto,997,347,1431,0.62,231,tiktok,cpc,Mobile,Chrome
2024-09-28,India,Mumbai,580,813,1619,0.66,128,linkedin,organic,Desktop,Edge
2024-09-28,India,Mumbai,711,340,1587,0.64,251,email,organic,Mobile,Brave
2024-09-28,Australia,Sydney,427,526,2359,0.32,206,email,organic,Desktop,Edge
2024-09-28,Germany,Berlin,523,658,2352,0.5,187,email,referral,Desktop,Edge
2024-09-28,Canada,Toronto,791,692,1065,0.38,103,google,email,Mobile,Opera
2024-09-27,France,Paris,393,471,2995,0.31,95,instagram,organic,Desktop,Firefox
2024-09-27,Brazil,São Paulo,835,728,2399,0.49,123,google,social,Mobile,Firefox
2024-09-27,Canada,Toronto,857,489,2738,0.62,265,direct,organic,Tablet,Brave
2024-09-27,Australia,Sydney,998,344,2099,0.4,162,linkedin,email,Desktop,Opera
2024-09-27,South Africa,Cape Town,846,768,2578,0.5,270,email,cpc,Desktop,Firefox
2024-09-27,USA,Los Angeles,947,257,1523,0.44,292,facebook,organic,Desktop,Firefox
2024-09-27,India,Mumbai,962,724,2726,0.69,76,linkedin,email,Mobile,Firefox
2024-09-27,South Africa,Cape Town,899,550,2183,0.45,208,tiktok,social,Mobile,Safari
2024-09-27,France,Paris,704,752,2228,0.59,172,tiktok,referral,Mobile,Brave
2024-09-27,South Africa,Cape Town,360,406,2357,0.46,188,instagram,social,Desktop,Edge
2024-09-26,Brazil,São Paulo,591,662,1335,0.49,119,direct,cpc,Desktop,Safari
2024-09-26,UK,London,338,302,2089,0.35,132,tiktok,social,Mobile,Chrome
2024-09-26,Brazil,São Paulo,761,504,2636,0.53,202,facebook,email,Desktop,Opera
2024-09-26,UK,London,948,582,1841,0.53,82,direct,cpc,Tablet,Edge
2024-09-26,India,Mumbai,331,533,1821,0.69,173,tiktok,organic,Mobile,Edge
2024-09-26,Australia,Sydney,922,403,2330,0.56,108,instagram,email,Tablet,Chrome
2024-09-26,USA,New York,875,804,1402,0.6,158,email,social,Mobile,Firefox
2024-09-26,USA,New York,679,598,1344,0.51,208,google,email,Mobile,Safari
2024-09-26,Germany,Berlin,906,767,1800,0.6,244,linkedin,organic,Tablet,Opera
2024-09-26,Australia,Sydney,378,458,2994,0.64,102,linkedin,referral,Tablet,Opera
2024-09-25,Germany,Berlin,544,587,1986,0.48,300,google,social,Tablet,Brave
2024-09-25,South Africa,Cape Town,554,612,1521,0.34,225,linkedin,organic,Mobile,Firefox
2024-09-25,Brazil,São Paulo,434,808,1074,0.46,180,direct,organic,Desktop,Firefox
2024-09-25,UK,London,476,252,2084,0.38,115,linkedin,referral,Tablet,Opera
2024-09-25,USA,Los Angeles,918,347,1884,0.5,289,direct,organic,Mobile,Firefox
2024-09-25,USA,New York,714,319,2278,0.45,293,google,organic,Tablet,Safari
2024-09-25,USA,Los Angeles,800,838,2481,0.62,281,direct,social,Mobile,Safari
2024-09-25,Canada,Toronto,407,774,1155,0.34,199,linkedin,referral,Tablet,Brave
2024-09-25,India,Mumbai,792,739,2285,0.58,114,facebook,referral,Tablet,Opera
2024-09-25,Australia,Sydney,451,352,2013,0.43,157,facebook,referral,Tablet,Edge
2024-09-24,South Africa,Cape Town,522,431,2888,0.47,203,facebook,cpc,Tablet,Safari
2024-09-24,UK,London,731,477,1530,0.6,268,linkedin,email,Tablet,Opera
2024-09-24,India,Mumbai,399,550,1590,0.46,193,google,social,Mobile,Firefox
2024-09-24,USA,New York,489,462,1621,0.35,275,google,social,Tablet,Opera
2024-09-24,Australia,Sydney,315,495,2282,0.53,287,direct,email,Desktop,Opera
2024-09-24,South Africa,Cape Town,620,431,1913,0.36,103,tiktok,email,Tablet,Safari
2024-09-24,Canada,Toronto,427,461,2311,0.32,278,facebook,social,Mobile,Opera
2024-09-24,Germany,Berlin,509,710,2593,0.55,107,google,cpc,Tablet,Safari
2024-09-24,UK,London,468,784,2707,0.52,177,linkedin,email,Mobile,Edge
2024-09-24,France,Paris,754,869,1841,0.68,133,facebook,organic,Tablet,Edge
2024-09-23,Germany,Berlin,750,645,1408,0.68,279,facebook,cpc,Desktop,Opera
2024-09-23,South Africa,Cape Town,737,598,1413,0.69,129,email,organic,Tablet,Firefox
2024-09-23,Brazil,São Paulo,622,694,1585,0.45,239,direct,email,Tablet,Edge
2024-09-23,USA,New York,808,522,1403,0.34,223,instagram,email,Desktop,Safari
2024-09-23,USA,New York,625,484,1576,0.55,247,direct,organic,Tablet,Edge
2024-09-23,USA,Los Angeles,921,264,1081,0.51,60,linkedin,email,Mobile,Firefox
2024-09-23,USA,Los Angeles,619,615,1622,0.57,167,direct,email,Tablet,Opera
2024-09-23,Brazil,São Paulo,482,521,1101,0.57,152,linkedin,cpc,Desktop,Safari
2024-09-23,South Africa,Cape Town,900,866,1539,0.47,101,linkedin,cpc,Tablet,Opera
2024-09-23,Australia,Sydney,804,336,1188,0.6,228,facebook,email,Tablet,Edge
2024-09-22,Brazil,São Paulo,427,382,1019,0.34,77,google,email,Tablet,Brave
2024-09-22,UK,London,498,853,2555,0.32,124,direct,referral,Tablet,Safari
2024-09-22,Brazil,São Paulo,935,731,1946,0.52,151,instagram,social,Tablet,Edge
2024-09-22,Brazil,São Paulo,708,707,2096,0.54,88,instagram,cpc,Mobile,Brave
2024-09-22,Brazil,São Paulo,392,500,1606,0.33,252,direct,organic,Desktop,Chrome
2024-09-22,Canada,Toronto,350,479,1652,0.3,238,instagram,email,Mobile,Edge
2024-09-22,France,Paris,645,800,2863,0.39,299,google,organic,Desktop,Chrome
2024-09-22,Germany,Berlin,418,595,1530,0.51,124,google,referral,Tablet,Firefox
2024-09-22,Brazil,São Paulo,591,309,1093,0.41,105,tiktok,organic,Desktop,Firefox
2024-09-22,India,Mumbai,453,521,1106,0.54,254,email,email,Tablet,Opera
2024-09-21,France,Paris,567,292,1566,0.59,208,instagram,referral,Desktop,Opera
2024-09-21,Australia,Sydney,423,319,1121,0.41,201,tiktok,social,Tablet,Chrome
2024-09-21,India,Mumbai,627,271,2921,0.34,212,instagram,referral,Mobile,Chrome
2024-09-21,South Africa,Cape Town,752,661,2509,0.46,82,linkedin,organic,Mobile,Edge
2024-09-21,Canada,Toronto,819,676,2465,0.63,229,tiktok,cpc,Tablet,Brave
2024-09-21,USA,Los Angeles,385,360,2793,0.6,210,tiktok,referral,Tablet,Edge
2024-09-21,USA,Los Angeles,791,431,2352,0.59,296,tiktok,social,Mobile,Safari
2024-09-21,Germany,Berlin,966,373,2896,0.64,219,facebook,organic,Desktop,Edge
2024-09-21,Brazil,São Paulo,508,458,1044,0.65,191,facebook,email,Desktop,Brave
2024-09-21,UK,London,348,759,1306,0.39,137,instagram,email,Desktop,Brave
2024-09-20,USA,New York,525,836,2987,0.59,271,email,social,Mobile,Safari
2024-09-20,South Africa,Cape Town,788,457,2199,0.41,78,google,email,Tablet,Brave
2024-09-20,USA,Los Angeles,962,374,2847,0.41,257,email,social,Desktop,Edge
2024-09-20,Canada,Toronto,987,820,2998,0.59,201,instagram,organic,Desktop,Brave
2024-09-20,India,Mumbai,1000,882,1491,0.59,231,facebook,social,Desktop,Firefox
2024-09-20,Australia,Sydney,303,504,2967,0.64,271,instagram,email,Desktop,Chrome
2024-09-20,Australia,Sydney,719,400,2485,0.65,163,google,organic,Tablet,Chrome
2024-09-20,UK,London,982,647,1829,0.62,273,tiktok,email,Tablet,Edge
2024-09-20,South Africa,Cape Town,928,336,2740,0.6,294,google,referral,Desktop,Opera
2024-09-20,Canada,Toronto,626,809,2287,0.62,278,google,cpc,Mobile,Opera
2024-09-19,Canada,Toronto,559,525,2376,0.55,278,email,social,Mobile,Edge
2024-09-19,Canada,Toronto,812,331,2920,0.42,276,email,social,Mobile,Safari
2024-09-19,UK,London,414,265,1875,0.68,190,tiktok,email,Mobile,Edge
2024-09-19,USA,New York,636,818,2442,0.43,275,email,email,Mobile,Firefox
2024-09-19,South Africa,Cape Town,858,893,2549,0.34,207,email,email,Tablet,Chrome
2024-09-19,India,Mumbai,428,665,1207,0.69,152,email,cpc,Desktop,Firefox
2024-09-19,Australia,Sydney,991,522,2323,0.62,61,email,email,Desktop,Brave
2024-09-19,Australia,Sydney,984,739,1513,0.54,97,direct,organic,Mobile,Edge
2024-09-19,Australia,Sydney,441,550,2296,0.66,110,direct,social,Desktop,Opera
2024-09-19,Germany,Berlin,333,332,1630,0.49,136,instagram,email,Tablet,Edge
2024-09-18,France,Paris,311,515,1347,0.54,295,linkedin,organic,Desktop,Brave
2024-09-18,France,Paris,468,326,1905,0.48,247,linkedin,email,Tablet,Opera
2024-09-18,South Africa,Cape Town,382,654,2636,0.49,138,facebook,social,Desktop,Edge
2024-09-18,Australia,Sydney,435,713,2825,0.65,230,direct,organic,Mobile,Firefox
2024-09-18,USA,Los Angeles,686,334,1872,0.53,114,direct,referral,Mobile,Firefox
2024-09-18,Canada,Toronto,476,553,1532,0.51,251,instagram,social,Mobile,Firefox
2024-09-18,Germany,Berlin,365,331,1080,0.51,155,linkedin,organic,Tablet,Safari
2024-09-18,Germany,Berlin,634,501,1670,0.34,124,direct,email,Tablet,Edge
2024-09-18,Australia,Sydney,543,437,1302,0.64,198,google,social,Desktop,Brave
2024-09-18,Germany,Berlin,485,692,1544,0.6,269,linkedin,email,Desktop,Safari
2024-09-17,UK,London,311,357,2652,0.66,134,linkedin,email,Desktop,Chrome
2024-09-17,India,Mumbai,973,672,2126,0.45,146,email,cpc,Desktop,Chrome
2024-09-17,UK,London,560,425,2078,0.67,211,email,referral,Desktop,Safari
2024-09-17,Australia,Sydney,808,838,2424,0.58,180,direct,social,Tablet,Brave
2024-09-17,USA,Los Angeles,855,714,2646,0.57,97,email,social,Tablet,Firefox
2024-09-17,India,Mumbai,537,464,2787,0.48,167,google,email,Desktop,Safari
2024-09-17,UK,London,405,694,1527,0.49,119,facebook,referral,Desktop,Safari
2024-09-17,South Africa,Cape Town,609,524,1653,0.41,131,facebook,organic,Mobile,Edge
2024-09-17,USA,Los Angeles,345,492,2478,0.59,179,facebook,organic,Mobile,Opera
2024-09-17,Brazil,São Paulo,466,267,2362,0.4,151,tiktok,organic,Tablet,Opera
2024-09-16,USA,New York,960,302,2827,0.31,155,direct,cpc,Desktop,Edge
2024-09-16,UK,London,894,357,2242,0.44,262,instagram,cpc,Tablet,Safari
2024-09-16,France,Paris,494,734,2369,0.63,116,facebook,referral,Desktop,Safari
2024-09-16,France,Paris,493,433,2994,0.52,244,direct,cpc,Tablet,Firefox
2024-09-16,Germany,Berlin,626,781,2378,0.68,139,tiktok,organic,Mobile,Safari
2024-09-16,Brazil,São Paulo,550,809,2169,0.66,165,google,email,Mobile,Brave
2024-09-16,Brazil,São Paulo,375,460,1819,0.45,116,instagram,organic,Tablet,Brave
2024-09-16,USA,Los Angeles,553,597,2924,0.4,235,instagram,social,Tablet,Opera
2024-09-16,Germany,Berlin,310,505,2436,0.44,185,facebook,referral,Mobile,Safari
2024-09-16,Brazil,São Paulo,388,604,1457,0.57,240,email,email,Tablet,Brave
2024-09-15,Australia,Sydney,959,817,1127,0.66,265,email,referral,Desktop,Brave
2024-09-15,UK,London,807,725,2223,0.47,114,instagram,cpc,Mobile,Opera
2024-09-15,France,Paris,514,666,1474,0.67,267,tiktok,social,Mobile,Opera
2024-09-15,Brazil,São Paulo,679,526,2841,0.32,211,tiktok,referral,Desktop,Chrome
2024-09-15,Germany,Berlin,958,700,2730,0.47,248,google,cpc,Tablet,Opera
2024-09-15,Canada,Toronto,532,766,1399,0.6,109,facebook,organic,Tablet,Opera
2024-09-15,Australia,Sydney,500,621,1835,0.67,145,direct,referral,Tablet,Firefox
2024-09-15,Brazil,São Paulo,526,289,2842,0.63,276,direct,cpc,Mobile,Chrome
2024-09-15,Germany,Berlin,553,637,2440,0.5,168,tiktok,cpc,Tablet,Chrome
2024-09-15,South Africa,Cape Town,569,585,2574,0.47,149,tiktok,referral,Desktop,Opera
2024-09-14,USA,Los Angeles,663,360,1802,0.34,254,google,referral,Desktop,Opera
2024-09-14,Australia,Sydney,985,495,1832,0.6,112,direct,cpc,Mobile,Firefox
2024-09-14,USA,Los Angeles,447,421,2166,0.68,153,linkedin,referral,Tablet,Edge
2024-09-14,USA,New York,667,493,1257,0.61,273,google,cpc,Desktop,Edge
2024-09-14,India,Mumbai,882,781,1825,0.44,67,google,cpc,Mobile,Firefox
2024-09-14,South Africa,Cape Town,976,268,1253,0.65,215,instagram,referral,Desktop,Safari
2024-09-14,Germany,Berlin,540,331,2562,0.46,93,linkedin,cpc,Desktop,Opera
2024-09-14,Germany,Berlin,611,654,2268,0.67,229,linkedin,cpc,Mobile,Opera
2024-09-14,South Africa,Cape Town,864,531,1238,0.38,248,direct,referral,Tablet,Safari
2024-09-14,Australia,Sydney,809,880,1123,0.4,126,tiktok,social,Desktop,Opera
2024-09-13,Canada,Toronto,612,409,2104,0.7,140,linkedin,cpc,Tablet,Edge
2024-09-13,Australia,Sydney,829,887,2633,0.53,282,linkedin,organic,Desktop,Chrome
2024-09-13,UK,London,423,886,2898,0.49,182,tiktok,social,Tablet,Firefox
2024-09-13,Germany,Berlin,419,257,2653,0.6,131,instagram,organic,Desktop,Safari
2024-09-13,USA,New York,945,777,2187,0.37,245,instagram,cpc,Mobile,Edge
2024-09-13,Australia,Sydney,428,780,2208,0.62,90,tiktok,organic,Desktop,Edge
2024-09-13,France,Paris,769,521,2744,0.34,97,instagram,social,Tablet,Safari
2024-09-13,Canada,Toronto,838,703,2410,0.5,217,instagram,organic,Mobile,Chrome
2024-09-13,USA,Los Angeles,895,865,2666,0.34,280,direct,social,Tablet,Edge
2024-09-13,UK,London,795,618,1923,0.42,151,google,email,Tablet,Chrome
2024-09-12,Australia,Sydney,753,430,2671,0.67,223,instagram,email,Tablet,Brave
2024-09-12,Canada,Toronto,641,772,1788,0.37,186,instagram,social,Desktop,Opera
2024-09-12,India,Mumbai,880,628,1928,0.59,175,linkedin,referral,Tablet,Brave
2024-09-12,India,Mumbai,671,666,1683,0.49,175,google,social,Desktop,Firefox
2024-09-12,Germany,Berlin,484,619,1539,0.43,69,direct,cpc,Mobile,Safari
2024-09-12,USA,New York,356,761,1784,0.5,200,google,organic,Desktop,Chrome
2024-09-12,Canada,Toronto,325,785,1401,0.45,202,facebook,cpc,Desktop,Safari
2024-09-12,Australia,Sydney,384,536,1684,0.59,94,linkedin,cpc,Tablet,Edge
2024-09-12,South Africa,Cape Town,766,469,2725,0.59,72,direct,cpc,Desktop,Chrome
2024-09-12,South Africa,Cape Town,488,634,2222,0.31,240,tiktok,social,Mobile,Edge
2024-09-11,Canada,Toronto,760,685,1182,0.58,284,email,cpc,Desktop,Chrome
2024-09-11,Brazil,São Paulo,464,298,1497,0.46,94,email,social,Mobile,Firefox
2024-09-11,India,Mumbai,752,685,2176,0.55,278,direct,social,Mobile,Chrome
2024-09-11,Germany,Berlin,514,815,1193,0.58,160,instagram,social,Tablet,Chrome
2024-09-11,South Africa,Cape Town,343,506,1718,0.58,106,google,referral,Mobile,Safari
2024-09-11,USA,Los Angeles,874,495,2796,0.46,207,tiktok,organic,Tablet,Opera
2024-09-11,India,Mumbai,595,416,1474,0.65,67,facebook,referral,Mobile,Edge
2024-09-11,India,Mumbai,708,451,2220,0.58,209,tiktok,referral,Desktop,Safari
2024-09-11,Brazil,São Paulo,843,534,1001,0.67,192,instagram,referral,Mobile,Brave
